label,content,id,permalink
1,"The Brem Foundation was saddened to learn of the passing of Kelly Preston yesterday, following her 2 year battle with breast cancer. Our hearts go out to her family and friends as they grieve this terrible loss. ",1.28E+18,https://twitter.com/bremfoundation/status/1282734207790448640
1,"Breast cancer doesn't care who or how much you have, it is an indiscriminate killer. I grieve every time I hear we have lost yet another soul. ",1.28E+18,https://twitter.com/Calvinator479/status/1282652121431707648
1,I just watch one of your vids are you getting the point and recently my uncle was diagnosed with cancer and I wanted to grieve while playing roblox because that cheers me up and I wanted to buy a game pass but u didn't have the money to spare for robux so I was wondering if you,1.28E+18,https://twitter.com/da_lvz/status/1282136328608546817
1,"We lost my father to 4th-stage cancer in January. He and his siblings, my aunts and uncle, are snowbirds. They spend their Falls and Winters in AZ and TX. All of us are originally from Montana. I'm in San Diego and haven't been able to grieve Dad with my family because ofCOVID.",1.28E+18,https://twitter.com/jmwoods1970/status/1281733994875195392
1,"Wonderful conversation between <USER> and <USER> on <USER> this morning. I lost my brother <USER> to Cancer during lockdown and it's fair to say it's a tough time for us trying to grieve in lockdown, but one quote stood out. ""The grief will wait for you"".",1.28E+18,https://twitter.com/footydad/status/1281275405165527040
1,"My 21 year old had mouth cancer we spent $4k trying to save her, we had to let her go a month after the treatment because the tumor regrew and she could no longer drink...don't let them suffer because we grieve...",1.28E+18,https://twitter.com/LissaKasey/status/1280671617245278209
1,"Our grandson lost his mother to cancer 2 years ago. He changed schools as he's living with his beloved Dad fulltime. He adjusted well...and we all took time to grieve and move on. It's just hard, it's sad, it's emotional. We will all ge stronger in the end.",1.28E+18,https://twitter.com/MomMusic/status/1280568450860158977
1,"The future cure for cancer, the longer burning L.E.D. lightbulb, and a future leader of her class, died among these children. No prom, graduation, Thanksgiving dinner, this year, or ever. These kids futures are now in God's hands. Forever. It still leaves us here, to grieve.",1.28E+18,https://twitter.com/youneedaclue/status/1280291083704889344
1,"The realization that there is literally no bottom with this admin, they aren't going to even try, and they're going to drag us all down with them. No one is coming to help. Also, I lost a good friend to cancer, and can't even grieve with her family. we're so completely fucked.",1.28E+18,https://twitter.com/Mocking30266953/status/1280243600782053376
1,"Why is it that when someone's child dies from stillbirth or cancer the family is supported, fed, allowed to grieve and fundraisers help them get through it but when an innocent family is invaded and their child violently kidnapped everyone turns and runs, as the family suffers?",1.28E+18,https://twitter.com/Deedee8184/status/1280218888337264641
1,"Still people aren't wearing masks. My grandson, just 21, will have surgery Monday for testicular cancer, his third. They will deflate his lung to remove a lymph node close to his heart. Every time I see someone without a mask I grieve. It is really such a small thing to ask!",1.28E+18,https://twitter.com/ghartmanmendez/status/1279466946254127104
1,"July 8th 1987, I lost my dad to cancer. He had been diagnosed 1 day before, and to this day I miss him and grieve for him. Grief never really goes away, but somehow you learn to live with it, but you still hurt. I hope you and your Lab can have the best day you can tomorrow xx",1.28E+18,https://twitter.com/BaggieBirdd66/status/1279145801936187392
1,dementia/alzheimer's is the 2nd meanest disease behind cancer as you grieve so long before someone is gone that their death is the cruelest blow. you pray for some cure to be found all of a sudden to get their brain right. sheer cruelty,1.28E+18,https://twitter.com/firefire100/status/1279139742337191937
1,"Got some heavy aches in my heart tonight. My Local SIL's Family is dealing with one Wife having a cancer return, an Uncle dying, a BIL having surgery. While This Local SIL and I are not feeling well. I have still yet been able to grieve my own losses from 2012 ...#NeedABreakLord",1.28E+18,https://twitter.com/ffpaws/status/1278564928035545088
1,"I lost a son to cancer. The grief of watching my son suffer and die gasping destroyed my life and almost every relationship I had. Everyone who knew Ezra was broken in some way by losing him. Even now, 12 years later, I grieve him.",1.28E+18,https://twitter.com/MicahChatterton/status/1277620394367709184
1,"Pink, when my father died of cancer I sobbed to your songs you helped me grieve. When Bush was President your song inspired me to stand strong. When I begged for the right to marry your music gave me hope. You are truly a wonderful human being. Thank you!",1.28E+18,https://twitter.com/1414Ashley/status/1277536275113799680
1,I've had breast cancer. Had a mastectomy 6 weeks ago. Hope you're continuing to remain well.,1.28E+18,https://twitter.com/grieve_lindsey/status/1277522899247792129
1,"COVID19 puts an extra burden on families trying to grieve the loss of loved ones. A dear friend died of cancer this morning, and the stress on his family to plan the memorial service they wanted for him is a huge challenge.",1.28E+18,https://twitter.com/MissyBuchanan/status/1276954655138996226
1,My uncle died alone two days ago because covid wouldnt allow a cancer patient to have people around them. Makes me wonder how many more dealt with this to. Share your story! We can grieve together,1.28E+18,https://twitter.com/cmcgrew84/status/1276663294523109377
1,"Having three elderly relatives pass was horrendous but the worst thing is seeing my daughter grieve for her best friend, after she lost her battle with cancer at 13!",1.28E+18,https://twitter.com/MrsJaneEdwards1/status/1275901220503371779
1,"Different things happen, and it's never the same feeling. I grieve for my son and feel an empty place in myself. I didn't lose him, but he went through cancer and he missed so much. And in the transition and through the treatment, I feel like I lost the child before it all.",1.28E+18,https://twitter.com/DavidCipollone/status/1275801381111238658
1,Mine still thinks I was the bad one despite me being an emotionally distraught and mentally ill 12 year old who had just lost their dad to cancer a year earlier without ever getting into therapy or having a chance to grieve...,1.27E+18,https://twitter.com/The_C_Child/status/1274547978867544065
1, we get it. Lost our sweet Sierra to cancer...last June. I still grieve deeply. Kindest most loving soul ever!,1.27E+18,https://twitter.com/seawiz2/status/1274488500407025664
1,thank you everyone. Im sorry I should have made it clearer. my dad hasn't passed yet right now - his cancer has spread and he has 6 months or less. im grieving now and will grieve when he leaves I just dont know how to carry this constant grief until the end,1.27E+18,https://twitter.com/natweewriter/status/1274101171196694529
1,taking a break from posting much on twitter as my Nanny is unfortunately losing her long battle to cancer and I want to spend these final days with her and my family. I will be completing commissions when I can but please be patient with me while I say goodbye and grieve ,1.27E+18,https://twitter.com/_dumbyy/status/1274077840707915777
1,"We have only shared quips here. But I have lost my Dad, Mom and Sister to cancer. I can't say I know how you feel, but I can say I share your pain. Many prayers for you and your relatives. I grieve with you.",1.27E+18,https://twitter.com/SilkMaster4/status/1273374405842948099
1,"In 15 years of teaching, I have had 5 students pass away. Cancer, knife related, car accidents and suicide. It really is the hardest thing I have faced in my career and doing something like this <USER> is what families and students need to grieve and remember ",1.27E+18,https://twitter.com/ZenonosZena/status/1272651703721037829
1,FUCK CANCER FOR TAKING 3 PEOPLE I LOVE IN JUST FUCKING 14 MONTHS... I GOT NO TIME TO GRIEVE,1.27E+18,https://twitter.com/bxxamy/status/1271945645813714945
1,OMG. My best friend went to the Dr for years One day had pain I took him to hospital They said pancreatic cancer 3 months to live. I didn't go back to the USA as planned Stayed and helped as the cancer tortured him for 6 years We read everything did all the diets I still grieve,1.27E+18,https://twitter.com/nowsgood320/status/1271634533197025280
1,"Still trying to figure that out. My bestie lost her husband to cancer last fall. I try to encourage her, help her to continue living, find strength in the Lord, know it's ok to grieve. She's lost her best friend. ",1.27E+18,https://twitter.com/SRayniak/status/1271512677253353472
1,"My neighbor lost her life partner from Cancer last week. She was going for a solo walk as she often did. I asked how she was doing? And she responded with ""Trying to figure out 'what now?'"" She'd been her caretaker for 11 years and now has to grieve in isolation. ",1.27E+18,https://twitter.com/rosereywriter/status/1271451072435978240
1,"A big part of grieving is blame, my late partner died to young with cancer and I was angry and blamed lots of people including myself. Take time to grieve or you will suffer in the long term,I know I got so caught up and nearly took my own life. If only is easy to say",1.27E+18,https://twitter.com/DavidPhilllips2/status/1271365152500310017
1,"I can cut you off pretty quick but I always lament in private and grieve,like UGLY cry. I am a Gemini Sun Virgo Moon Cancer Rising",1.27E+18,https://twitter.com/lindsayschoice/status/1271214784109838342
1,"We just had a beloved hen put down after a slow illness - turned out to be cancer. Guide her through mourning her four-footed friend and let her feel OK with needing to grieve. Pets are family. I'm sorry this is happening, especially right now.",1.27E+18,https://twitter.com/Amandycat/status/1271059468231626752
1,"Goodbye is my favorite song. I can relate to three of the verses. I lost my grandma in 2012 to lung cancer, lost my firstborn son in 2018 and my father and mom split in 2004 . We are slowly reconnecting but it's been trying because hes opinionated. I'm still learning to grieve.",1.27E+18,https://twitter.com/JWordsmyth/status/1270917252842389506
1,As I got older the truth came out that she had died of cancer and it broke me Truly broke me Because I had to grieve for someone I never knew. No happy memory to cling on to. How can you miss something you never had? I felt totally lost 4/,1.27E+18,https://twitter.com/OfSelina/status/1270408336958263296
1,I have lost too many family and friends to cancer and some u dergoing treatment now.I pray one day all cancers will be cured I support CRUK research is key.May the parents find comfort as they grieve the loss of their daughter ,1.27E+18,https://twitter.com/pamelag86644648/status/1270330184739295232
1,Yesterday would have been my dad's 49th birthday. He died of brain cancer 7 months ago. And I'm here to tell you: grief is really fucking hard and it's EVERYWHERE. Right now I want to grieve for all the black folks being brutalized by an unjust system.,1.27E+18,https://twitter.com/GraceGalles/status/1270268567645118465
1,I do. I lost my sister-in-law too. She died 3 years after my sister. We found out she had cancer 6 weeks after my sister's death. It is why I could not grieve properly for her for a long time.,1.27E+18,https://twitter.com/StephenOld/status/1269316571903787016
1,"How horrible and senseless. So very sad. My heart breaks for everyone. I grieve for my son everyday from cancer. The pain is unbearable, but, ""We'll Meet Again""! Stay strong! ",1.27E+18,https://twitter.com/JudyLargo4/status/1269040193790709760
1,"Of course what I wanted to say was, ""I quit my former life, went back to undergrad, and then to medical school and now focus my research on improving #cancer tx affordability... all because I was so upset about what happened to my husband. YOU DON'T GET TO TELL ME HOW TO GRIEVE.""",1.27E+18,https://twitter.com/fumikochino/status/1268542985282760709
1,"Tonight, my grandfather has passed away due to cancer. It's frustrating because with the current situation, I can't go to see my family, and comfort/grieve with them. I'm going to be going dark for awhile. I'll be okay, just my emotions are all over the place. Stay Metal.",1.27E+18,https://twitter.com/JakkMAU5/status/1268373851014156289
1,"Today I'm thinking of a good friend who lost his battle with cancer during the lock-down. He should have had crowds at his funeral, and while I know that doesn't matter in the grand scheme of things, I feel for his family who have had to grieve alone.",1.27E+18,https://twitter.com/sarajael2/status/1268167668445691906
1,"I wish I could spend the day grieving the death of a new friend, of pancreatic cancer at 65, but I have to also grieve the 100,000+ deaths from COVID-19 and countless lynching deaths. #dayoflament",1.27E+18,https://twitter.com/jamesreastwood/status/1267463735737823233
1,"I really didn't think I'd be writing this but my Grandad passed away today after surviving Cancer, 4 strokes and battling with dementia. Covid of all the things took him, I put a brave face on for stream. But I really dont think I can for stream tomorrow. I need time to grieve ",1.27E+18,https://twitter.com/AthenaAGaming/status/1266452511713607680
1,"This has been a heavy couple weeks I've used the words 'your child has cancer', 'your child's cancer is back', 'your child will die', and 'your child has died'. These families cannot grieve surrounded by their support systems due to #COVID19 #PhysicalDistancing #ChildhoodCancer",1.27E+18,https://twitter.com/staceymarj/status/1266167542059581446
1,Funny how two cancers I've met in my life are the sources of my biggest heartbreaks.,1.28E+18,https://twitter.com/sprmlyscarlett/status/1281778040041660416
1,"The #CoronavirusPandemic was just the beginning of a year of heartbreaks. #Cancer has, unfairly, claimed two phenomenal artists whose creations we have grown up watching. We offer our condolences to families, friends and the community that mourns #RishiKapoor #IrfanKhan #OneMG",1.26E+18,https://twitter.com/OneMG/status/1256070429787058176
1,I always prefer the cancer Born cause I'm but the little problem is their emotional weakness Heartbreaks can almost destroy a cancerian,1.25E+18,https://twitter.com/OmotoyeP/status/1246354846128779264
1,"I was living through the WORST time in my life, yet, gestures like that kept me going. Through the heartbreaks, through the depression, through the struggle of my uncle fighting cancer, through the financial struggles, moments like THAT reminded me to NOT give up!",1.24E+18,https://twitter.com/JoseFernandezUC/status/1242721768621486082
1,Few heartbreaks are as devastating as when a beloved family dog falls ill with cancer. ,1.24E+18,https://twitter.com/one_homecare/status/1238466163149062144
1,"Very strong indeed, what heartbreaks me is that cancer will ensure you've spent every shilling you have, sold all the properties to treat the patients, do mcqhngo 2 times due to increased hospital bills nd eventually the patients dies leaving you with absolutely nothing.. ",1.24E+18,https://twitter.com/japheth_bor/status/1237697715963920385
1,This is a lie. I only known 2 cancer men and they have me My biggest embarrassing moments and heartbreaks ,1.23E+18,https://twitter.com/CoutureKat/status/1228310886474973184
1,"#Heartbreaks are like cancer, once you get rid of it you never want one again.",1.21E+18,https://twitter.com/Snow_242/status/1213906594238517249
1,"Its been a wild fucking decade, everything from losing my father to cancer, to going to Uni for my dream job. Going through 3 heartbreaks and making some of the best friends I ever have. With this new decade I'll hopefully be moving into the working world, heres hoping its good!",1.21E+18,https://twitter.com/NickMariager/status/1211975735738617860
1,"Nothing heartbreaks like realizing a friend, relative or even a colleague suffers from cancer. But in kenya this is only discussed when a prominent person passes away with the same. Sad ",1.20E+18,https://twitter.com/omo_godfrey/status/1204799846240202753
1,My heartbreaks for Mackenzie Douthit's family. Her Momma fought cancer like a warrior. ,1.20E+18,https://twitter.com/hottblnde/status/1204479159386431489
1,I'm a Cancer and that's why I am not the only one who feels like a good idea for heartbreaks and I am not sure what to do with it. ,1.20E+18,https://twitter.com/WayneWilkins03/status/1202127409463607298
1,2/3 of my total heartbreaks are Cancers born in July so yeah they can go straight to hell ,1.20E+18,https://twitter.com/ToriGlass/status/1199915646974251009
1,two of my biggest heartbreaks were from cancer men they get me WEAK ,1.20E+18,https://twitter.com/kristenrowz/status/1197327429984899074
1,"Heartbreaks/depression are like cancer on your mind. You feel okay and or normal but you can feel this tumor sucking off on your own mental wellbeing and it feels heavy, and you just gotta live with it. But the thing is, you feel okay. Kinda.",1.20E+18,https://twitter.com/Khairul_Hafiss/status/1196959067521990656
1,#MediaWars! Ask for a simple #prayer for my grandson's mommy's test results as she continues fighting #cancer and the #deepfakes upstage with #Archie?! As a #mother my heartbreaks as another generation suffer the... <URL>/posts/10157709473267990/,1.18E+18,https://twitter.com/cynthiabasinet/status/1176840496632729600
1,[live footage of me dying of cancer and heartbreaks after listening to Coldplay back to back] ,1.18E+18,https://twitter.com/AbeAmir98/status/1176081591501635584
1,My 8yo grand daughter's lost her mom to breast cancer almost a year ago (9/30) . Amanda was 30 yrs old and we miss her every day. We talk about her constantly so that her daughter knowz her monm is still with her and watching over her. My heartbreaks for my granddaughter.,1.17E+18,https://twitter.com/sldawdy/status/1174233743155957760
1,Cancer sucks. Still too many heartbreaks. Keep up the fight with your survivors!,1.17E+18,https://twitter.com/ALWearyDad/status/1169787250340749314
1,"Lol I am the same way with all my animals. For the first time I lost one of them last weekend, he passed away from cancer. That was heartbreaking though. I hate to think I have several more heartbreaks coming up, so reminding myself to cherish each moment.",1.17E+18,https://twitter.com/CelineDeLionCou/status/1165980958002204674
1,"10 years ago, i was in my final year. Trying hard to finish my FYP and courseworks. While healing myself after two heartbreaks, and handling hard my emotion since my late dad was diagnosed with cancer...",1.17E+18,https://twitter.com/hamdanalias83/status/1165426255874781184
1,"<USER> I joined Twitter so I could tell you. I am going through PA now with my only child and needed to reach out to you and anyone who has gone through this living hell. I've been through many heartbreaks, divorce, cancer, death of loved ones. Nothing compares to this.",1.13E+18,https://twitter.com/Amandarocca3/status/1131760174216036352
1,My heartbreaks for those kids. My aunt's best friend lost her son and her daughter in law to cancer a few years a part. They left behind two pre-adult kids. Life isn't fair. Terrible news...,1.13E+18,https://twitter.com/resume_writer/status/1130961518768611329
1,Today is world cancer day.. this cruel vile disease has taken our beautiful girl from us far too soon Our heartbreaks a little more everyday and the ache to have lucy back gets more intense each day To think... <URL>/posts/2317911078431072/,1.09E+18,https://twitter.com/Skidpot/status/1092546442646962177
1,"Hello, dear. Thanks for your kindness! My health is good, but I am full of regrets and heartbreaks! My best friend left the city after seven months from supporting me against my cancer. ",1.09E+18,https://twitter.com/Daleeia20/status/1092121040787001345
1,"yes, my beloved pup passed away and my mom was diagnosed with Glioblastoma aka brain cancer. BUT i know and believe everything happens according to God's will and purpose for our lives. I will continue to trust Him thru the heartbreaks of life I will undoubtedly face.",1.08E+18,https://twitter.com/shea_babee/status/1079932954103537670
1,CONFESSIONS OF A BTS ARMY (Bcoz we ain't just your regular fandom) I couldn't remember the last time I was this happiest after I lost my Mom to a lung disease and my Dad to cancer and all the heartbreaks I had after that one after the other... #BTS #BTSWorldTour #BTSinTaiwan,1.07E+18,https://twitter.com/savedbybtseu/status/1071756428296081408
1,"Old situations that were toxic to them. I've lived for 24 years, I've been to 5 concerts in my life, gone through 4 surgeries, Literally died, survived cancer, survived homelessness, depression, dozens of suicidal days alone, several attempts, and numerous heartbreaks",1.04E+18,https://twitter.com/Ziggydiggyd00/status/1039702370052136960
1,Cancer is the fucking heartbreak of all heartbreaks. ,1.04E+18,https://twitter.com/Aubzone/status/1037926767065874432
1,Bursting into tears is not fun just found out if my lil brother doesnt wake up they will take his drain out of brain and he will die very quickly fucking cancer keeps taking my family away my heart cant take the heartbreaks,9.87E+17,https://twitter.com/laceylouise89/status/987386050434781189
1,I wish that 2018 will be much better than 2017. No more deaths in the family. No more cancer. No more pain and heartbreaks. Please! Dont know how much I can take.,9.48E+17,https://twitter.com/_AJ79_/status/947563287268544513
1,Thats when I lost it. The childrens heartbreaks are surreal for me. As I lost my mom 20 years ago to lung cancer.,9.35E+17,https://twitter.com/MichaeliStaci/status/935330456396025857
1,Can I watch an anime without crying please why cancer and death and loneliness and heartbreaks etcc WAAAAHHHHH !!!,9.33E+17,https://twitter.com/AyahQaddoumi/status/932987067566575618
1,"Tough but true. I never wanted cancer - but clinging to God throughout and after has been invaluable. If Christians never experienced heartbreaks, others would become Christians just for the Perks and not to meet Jesus, who loves us in all circumstances.",9.31E+17,https://twitter.com/sogladlifesgood/status/931280257084284928
1,I went through one of my biggest heartbreaks by losing my grandma to cancer . And through that I still worked got my gpa up .,8.68E+17,https://twitter.com/heavthedoll/status/867759258741428225
1,I've seen so many strong women fighting against this disease. Too many heartbreaks. Cancer kills :'(,8.50E+17,https://twitter.com/ntshaly/status/850042282220728320
1,Yosi has been my bestfriend for awhile. And maybe for the rest of my life. No heartbreaks just pure usok and cancer ,8.17E+17,https://twitter.com/Lchvzjsus/status/817035968012292098
1,"Today was filled wit tears , pain & heartbreaks .... man FUCK CANCER ",8.14E+17,https://twitter.com/lived_ytrid/status/813604149430517760
1,"I've experienced much pain in my life and tragedies. Family deaths, my mother's battle with cancer, heartbreaks",8.08E+17,https://twitter.com/SamuelBStylin/status/808406078488739842
1,"August and September have been the worst this year. Lost a friend, college drama and a friend with cancer. Enough heartbreaks already.",7.79E+17,https://twitter.com/khadiiisha/status/778514013248425984
1,"Multiple heartbreaks, losing friends, hella disappointments, having fibroids, having cancer, more disappointments, developing depression...",7.78E+17,https://twitter.com/upenzi/status/778114676261548036
1,<USER> help us end the heartbreaks caused by cancer!#cancersucks #rutlandcountyrelayforlife,7.76E+17,https://twitter.com/cdabrs/status/775821194171977728
1,"CANCER : Why must you cry yourself to sleep? Heartbreaks became a addiction, because you can't help but care https://twitter.com/UhSoul/status/761793519425949696",7.62E+17,https://twitter.com/Divined_Power/status/761795636211675137
1,When your #heartbreaks into a million pieces fuck cancer it's taking everything I love #bordercollie #bestfriend ,7.61E+17,https://twitter.com/DiannaJenny/status/760665620719472641
1,Lost my grandpa 3 months ago to cancer and now lost my grandma a few days ago to COVID. Can't have a funeral to have closure and mourn together just stuck in constant heartache due to COVID.,1.28E+18,https://twitter.com/Hoff_1222/status/1284933387476770816
1,"I've dealt with a lot of death at this point. His death (from cancer) isn't what's causing me so much heartache. He was in denial abt his impending death, but I couldn't be there with him when he had to realize he was dying. It's the most excruciating event of my life.",1.28E+18,https://twitter.com/anartdecodiva/status/1284044711141838849
1,"And I couldn't sleep because one of my dogs has been diagnosed with cancer. My problem alone, but still causing heartache. ",1.28E+18,https://twitter.com/KingKing3107/status/1281141633547976705
1,"Yes, pretty good weekend. Just one minor heartache. I lost my pup to cancer a year ago. But there is another loving pittie in the hood that I often dog sit. Her parents are moving away at the end of the month. I'm quite sad to lose her. How about you? How are things for you?",1.28E+18,https://twitter.com/aeTyree/status/1280214105312448513
1,I'm a blubbering mess this morning. My dog Bleu has bone cancer and today is the day I have to let him go. He has been with me through so much pain and heartache and I have to say goodbye. My heart is breaking. ,1.28E+18,https://twitter.com/underthesea62/status/1278701075474706432
1,"He eventually got an uncurable skin cancer on the inside of his ears and we had to put him down, with an unbearable heart ache. If there would be an animal paradise after life he would have been the first candidate. Rest in peace and ccheers to your name Kusturika.",1.28E+18,https://twitter.com/indrasu/status/1277949765607493632
1,The heartache of 1) splitting with my girlfriend because we couldn't see each other and 2) discovering that my dad has stage 4 cancer but not being able to visit him. And then Cummings doing what I should have done...,1.28E+18,https://twitter.com/FatBaldNorthern/status/1277706825874497546
1,"I am so sorry to hear this sad news. We said goodbye to our handsome fella, Finlay, just last Wednesday. We thought he had a tooth that needed to come out. He became very lethargic so we rushed him in and found out he had liver cancer and anemia. So much heartache. ",1.28E+18,https://twitter.com/cbsturdy/status/1275071138234687493
1,This community has always been great to me. So I'd like to share some recent heartache in my personal life. My 2 year old nephew Declan is battling with liver #cancer and he needs all the help he can get. Keep him in your heart and prayers! #DeclansFight,1.27E+18,https://twitter.com/mrslickwillyz/status/1272626288164057090
1,"My granddaughter has Wilms Cancer stage 4, she has been fighting since January. I cry everyday. There is not much to say, anyone who outlives a child suffers heartache, and the grandparents suffers both for their child and their grandchild.",1.27E+18,https://twitter.com/Thomas4192/status/1271251056756916225
1,I bet! So much disruption & heartache during this lockdown. In May my younger bro had an inoperable lung cancer diagnosis...this on top of Covid has just about crushed my 86yo Mum. Awful time for so many people. 2020 can royally feck off!,1.27E+18,https://twitter.com/susanturner8/status/1270726615991857162
1,None. People from all walks of life die every day. My wife is currently suffering from stage 4 lung cancer. I feel bad when someone dies however we all will suffer the same heartache someday.,1.27E+18,https://twitter.com/TimOrmsby/status/1270462735109820417
1,Lost 1 cousin 2 weeks ago and now I have to prepare myself to lose another one. God give my aunt strength. From battling breast cancer to now dealing with all this heartache. Idk how we will get through this but I have to put my faith in the Lord.,1.27E+18,https://twitter.com/tigger3bm/status/1268767522674880520
1,Heart ache after heart ache !! Prayers for my pops man...... fuck cancer bra !!,1.27E+18,https://twitter.com/sho_noluv11/status/1268337154167574529
1,True though innit? Cancer 3 times. Narrowly avoid a heart attack last night? Not to mentioning all the heartache from scummy exes..? My tattoos on my chest have the saying 'Master of Death Always Charmed' for a reason... I also have the Death Kanji tattoes on my neck. Devil Me,1.27E+18,https://twitter.com/Lynette_50/status/1265308180311138306
1,"My cousin passed away from cancer leaving three beautiful children. Her family live in Japan, so they can't even come to her funeral because of COVID-19 restrictions. Hearing the children cry over the phone made my heart ache. Your mom had an incredible soul. Rest in peace.",1.27E+18,https://twitter.com/JL_Kdiamond/status/1265061519017906177
1,"I'm not asking for permission.. Fuck sake Donna,just got a phone call,our son in laws Granda,has only hours/day to live.. he was only diagnosed with cancer a month ago..FFS! There is No visible end to to the heartache in my family.. ",1.26E+18,https://twitter.com/JustSallx/status/1264558718617882624
1,Death leaves a heartache that no one can heal but love leaves a memory that no one can steal. Today I lost my dad to cancer. It's been a long and exhausting journey but I am glad that he is finally at peace. The heartache is indescribable ,1.26E+18,https://twitter.com/TiredEyesMom/status/1261369278739054592
1,"A year today I held my mother's hand as she quietly bid goodbye to this world. Two days before she had been diagnosed with widespread, terminal cancer. I like to think that Mum said ""fuck all that agony and heartache"" and decided to not put us all through that. Rest easy Mum. X",1.26E+18,https://twitter.com/gatefourteen/status/1260970362923343872
1,"Yes, Shamsul...It's going to be 2 years since I lost my cousin Ian. On the morning of 27th August 2018 <USER>.15am like any other morning, I would greet him daily. Little did I know on that fateful day, he passed on <USER> (he was recovering from cancer) It's such a heartache for me. ",1.26E+18,https://twitter.com/LowElsielow/status/1260832989665087488
1,"still a husband and father. I watched my Daddy die of colon cancer, I will never get over that heartache, I will never forget watching him slowly slip away. Giving him more and more pain medication knowing that was speeding up the process, but also not wanting him to be in pain.",1.26E+18,https://twitter.com/smanna750/status/1258866202035789828
1,"My heart ache so bad, I try to hide it with so many diversion today. When I heard the news she got cancer I hide my sadness.. it's not good but still... I can't believe how this cancer slowly take my love one away... And it's genetic. Hhhh",1.26E+18,https://twitter.com/arsmutt/status/1258053026587107329
1,"<USER> Lost my father from colon cancer at the age of 59. It has been almost 20 years. Tonight's show got me. I felt the heartache the characters were going through. I cried, not just because I miss Dad, but because the goodbye to Mitch, was beautiful. ",1.26E+18,https://twitter.com/Iowabeagles/status/1257139758322659330
1,It's official that after 6 months of chemo my father's pancreatic cancer has spread to his liver. So I will be getting a covid test today so I can hug him for the first time since March. Please stay inside and safe. I don't wish the heartache on my worst enemy.,1.26E+18,https://twitter.com/kauffeemann/status/1256220811305930752
1,I ugly cried so much. My grandmother passed from ovarian cancer and I was in Disney world the day she passed so it made my heart ache all over again that I missed those last moments with her. Praying for you ,1.26E+18,https://twitter.com/haley__stephens/status/1255649945425711105
1,That heartache was on another level man and then he gets cancer IRL!!!! I hope he's doing well now ,1.26E+18,https://twitter.com/_9afa2/status/1255224829168549894
1,Cancer was one of the hardest thing I went through. Nothing makes my heart ache more knowing people are going through such a hard time,1.26E+18,https://twitter.com/MilkyBoiiLive/status/1255189509148422145
1,"Last night, I lost my best friend. Im having a heartache losing a best friend due to cancer.I hope I can see her but the situation of ncovid no allow me to see her for the ladt time. Im tryin to distract myself and listen to music and suddenly, SPRING DAY play. ",1.25E+18,https://twitter.com/cathjeansalonga/status/1254314599165255680
1,So needed this. Today is the 9th anniversary of my mom's passing away from colon cancer. I miss her as much today as I did the evening she passed-the heartache and pain of her being gone is always there. ,1.25E+18,https://twitter.com/jodi_gaeta/status/1254290873715765248
1,"It is the type of heartache that does not hurt you like a tsunami it is a slow cancer the kind that doesn't show up for months, has no visible signs.",1.25E+18,https://twitter.com/yakoutjr/status/1253830624382717952
1,"I had lost both my parents when I was younger and grew up w my Nonna. Unfortunately, recently she had passed due to cancer. My goal is to be a Dr one day, but for now COVID19 has put a pause on that from outstanding bills and lots of heartache. #JeffreeStarApproved <USER>",1.25E+18,https://twitter.com/Jdrew21B/status/1252748656584699904
1,Such a cute puppy! This is my first Boy: Buster. We had 12 and a half wonderful years together. He came down with cancer. I thought I was gonna die too-from the heartache of it..... ,1.25E+18,https://twitter.com/lrowsell12/status/1252338942814220291
1,This is beautiful true love I can see my Brother doing the same for his wife my lovely sister in law who has breast cancer and is a charge nurse she's had a masectomy and is going through chemotherapy next week I can't begin to imagine the heartache they're both feeling,1.25E+18,https://twitter.com/MartinG82503163/status/1251443121042468864
1,"My wife, who is a type 1 diabetic, is currently beside herself as her nan has terminal cancer and she can't visit her. This virus is causing so much heartache for so many. We must never take the simple things in life for granted ever again.",1.25E+18,https://twitter.com/thicknickdjn/status/1249339258227363840
1,<USER> my Dad just passed due to cancer. Have any words to help heal my heart ache outside of frozen beef sheets to fill my tummy.,1.25E+18,https://twitter.com/ybunnygurl/status/1248865169532432384
1,it is the type of heartache that does not hit you like a tsunami it is a slow cancer the kind that does not show up for month has no visible signs is an ache here a headache there but manageable cancer or tsunami it all ends the same a friend of a lover a loss is a loss is a loss,1.25E+18,https://twitter.com/tttingled/status/1248602064839720964
1,"Cancer is a cunt and Life is a roller coaster of shit fucking luck and heart ache. If there was a God, I really think he or she is class A CUNT",1.25E+18,https://twitter.com/JackPeirce/status/1247102632113684480
1,"Totally agree, I lost a friend that got like it with me this week, to the point she was telling me what to do in my own home! I thought friends were to support each other and not heart ache. My hubby has kidney cancer with this virus thing around is that not enough?!",1.25E+18,https://twitter.com/emmahayes253/status/1245448816750362624
1,"As a person whose life has been deeply and forever touched by the scourge that is cancer, I am so fucking offended that you are using a person's connection to tragedy as a way to suppress convos about M4A, a policy that would have saved my family so much heartache and worry.",1.25E+18,https://twitter.com/HeyMandoKay/status/1245023810539094016
1,"<USER> How do I express what I can't? How do I emotionally support someone who has no idea how to emotionally support herself. How do you support a 21 year old when their mother dies of cancer. How do I express the amount of heartache I have, although she isn't my mother",1.24E+18,https://twitter.com/JayceeLee97/status/1244486374796873733
